stream_id,result_value,timestamp,analyte,qc_level,instrument_id,method_id,operator_id,reagent_lot,control_material_lot,calibration_status,run_id,units,flags,entry_source,comments
demo-pharma_qc-hplc-assay-01-api-potency,100.0,2026-02-18T00:05:00Z,API Potency,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-01-B,ok,pharma_qc-001-021,% label,[],manual,synthetic demo single high action outlier
demo-pharma_qc-hplc-assay-01-api-potency,99.86,2026-02-18T02:05:00Z,API Potency,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-01-B,ok,pharma_qc-001-022,% label,[],manual,synthetic demo single high action outlier
demo-pharma_qc-hplc-assay-01-api-potency,100.07,2026-02-18T04:05:00Z,API Potency,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-01-B,ok,pharma_qc-001-023,% label,[],manual,synthetic demo single high action outlier
demo-pharma_qc-hplc-assay-01-api-potency,100.0,2026-02-18T06:05:00Z,API Potency,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-01-B,ok,pharma_qc-001-024,% label,[],manual,synthetic demo single high action outlier
demo-pharma_qc-hplc-assay-01-api-potency,100.14,2026-02-18T08:05:00Z,API Potency,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-01-B,ok,pharma_qc-001-025,% label,[],manual,synthetic demo single high action outlier
demo-pharma_qc-hplc-assay-01-preservative-a,1.5,2026-02-16T08:10:00Z,Preservative A,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-02-A,ok,pharma_qc-002-001,mg/mL,[],manual,synthetic demo stable baseline
demo-pharma_qc-hplc-assay-01-preservative-a,1.503,2026-02-16T10:10:00Z,Preservative A,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-02-A,ok,pharma_qc-002-002,mg/mL,[],manual,synthetic demo stable baseline
demo-pharma_qc-hplc-assay-01-preservative-a,1.497,2026-02-16T12:10:00Z,Preservative A,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-02-A,ok,pharma_qc-002-003,mg/mL,[],manual,synthetic demo stable baseline
demo-pharma_qc-hplc-assay-01-preservative-a,1.506,2026-02-16T14:10:00Z,Preservative A,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-02-A,ok,pharma_qc-002-004,mg/mL,[],manual,synthetic demo stable baseline
demo-pharma_qc-hplc-assay-01-preservative-a,1.494,2026-02-16T16:10:00Z,Preservative A,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-02-A,ok,pharma_qc-002-005,mg/mL,[],manual,synthetic demo stable baseline
demo-pharma_qc-hplc-assay-01-preservative-a,1.503,2026-02-16T18:10:00Z,Preservative A,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-02-A,ok,pharma_qc-002-006,mg/mL,[],manual,synthetic demo stable baseline
demo-pharma_qc-hplc-assay-01-preservative-a,1.5,2026-02-16T20:10:00Z,Preservative A,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-02-A,ok,pharma_qc-002-007,mg/mL,[],manual,synthetic demo stable baseline
demo-pharma_qc-hplc-assay-01-preservative-a,1.497,2026-02-16T22:10:00Z,Preservative A,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-02-A,ok,pharma_qc-002-008,mg/mL,[],manual,synthetic demo stable baseline
demo-pharma_qc-hplc-assay-01-preservative-a,1.506,2026-02-17T00:10:00Z,Preservative A,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-02-A,ok,pharma_qc-002-009,mg/mL,[],manual,synthetic demo stable baseline
demo-pharma_qc-hplc-assay-01-preservative-a,1.503,2026-02-17T02:10:00Z,Preservative A,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-02-A,ok,pharma_qc-002-010,mg/mL,[],manual,synthetic demo stable baseline
demo-pharma_qc-hplc-assay-01-preservative-a,1.494,2026-02-17T04:10:00Z,Preservative A,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-02-A,ok,pharma_qc-002-011,mg/mL,[],manual,synthetic demo stable baseline
demo-pharma_qc-hplc-assay-01-preservative-a,1.5,2026-02-17T06:10:00Z,Preservative A,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-02-A,ok,pharma_qc-002-012,mg/mL,[],manual,synthetic demo stable baseline
demo-pharma_qc-hplc-assay-01-preservative-a,1.503,2026-02-17T08:10:00Z,Preservative A,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-02-A,ok,pharma_qc-002-013,mg/mL,[],manual,synthetic demo stable baseline
demo-pharma_qc-hplc-assay-01-preservative-a,1.497,2026-02-17T10:10:00Z,Preservative A,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-02-A,ok,pharma_qc-002-014,mg/mL,[],manual,synthetic demo stable baseline
demo-pharma_qc-hplc-assay-01-preservative-a,1.5,2026-02-17T12:10:00Z,Preservative A,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-02-A,ok,pharma_qc-002-015,mg/mL,[],manual,synthetic demo stable baseline
demo-pharma_qc-hplc-assay-01-preservative-a,1.506,2026-02-17T14:10:00Z,Preservative A,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-02-B,ok,pharma_qc-002-016,mg/mL,[],manual,synthetic demo stable baseline
demo-pharma_qc-hplc-assay-01-preservative-a,1.494,2026-02-17T16:10:00Z,Preservative A,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-02-B,ok,pharma_qc-002-017,mg/mL,[],manual,synthetic demo stable baseline
demo-pharma_qc-hplc-assay-01-preservative-a,1.503,2026-02-17T18:10:00Z,Preservative A,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-02-B,ok,pharma_qc-002-018,mg/mL,[],manual,synthetic demo stable baseline
demo-pharma_qc-hplc-assay-01-preservative-a,1.5,2026-02-17T20:10:00Z,Preservative A,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-02-B,ok,pharma_qc-002-019,mg/mL,[],manual,synthetic demo stable baseline
demo-pharma_qc-hplc-assay-01-preservative-a,1.497,2026-02-17T22:10:00Z,Preservative A,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-02-B,ok,pharma_qc-002-020,mg/mL,[],manual,synthetic demo stable baseline
demo-pharma_qc-hplc-assay-01-preservative-a,1.503,2026-02-18T00:10:00Z,Preservative A,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-02-B,ok,pharma_qc-002-021,mg/mL,[],manual,synthetic demo stable baseline
demo-pharma_qc-hplc-assay-01-preservative-a,1.5,2026-02-18T02:10:00Z,Preservative A,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-02-B,ok,pharma_qc-002-022,mg/mL,[],manual,synthetic demo stable baseline
demo-pharma_qc-hplc-assay-01-preservative-a,1.494,2026-02-18T04:10:00Z,Preservative A,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-02-B,ok,pharma_qc-002-023,mg/mL,[],manual,synthetic demo stable baseline
demo-pharma_qc-hplc-assay-01-preservative-a,1.506,2026-02-18T06:10:00Z,Preservative A,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-02-B,ok,pharma_qc-002-024,mg/mL,[],manual,synthetic demo stable baseline
demo-pharma_qc-hplc-assay-01-preservative-a,1.5,2026-02-18T08:10:00Z,Preservative A,Assay QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-02-B,ok,pharma_qc-002-025,mg/mL,[],manual,synthetic demo stable baseline
demo-pharma_qc-hplc-assay-01-degradant-total,0.4,2026-02-16T08:15:00Z,Degradant Total,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-03-A,ok,pharma_qc-003-001,% area,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-pharma_qc-hplc-assay-01-degradant-total,0.456,2026-02-16T10:15:00Z,Degradant Total,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-03-A,ok,pharma_qc-003-002,% area,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-pharma_qc-hplc-assay-01-degradant-total,0.348,2026-02-16T12:15:00Z,Degradant Total,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-03-A,ok,pharma_qc-003-003,% area,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-pharma_qc-hplc-assay-01-degradant-total,0.46,2026-02-16T14:15:00Z,Degradant Total,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-03-A,ok,pharma_qc-003-004,% area,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-pharma_qc-hplc-assay-01-degradant-total,0.344,2026-02-16T16:15:00Z,Degradant Total,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-03-A,ok,pharma_qc-003-005,% area,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-pharma_qc-hplc-assay-01-degradant-total,0.464,2026-02-16T18:15:00Z,Degradant Total,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-03-A,ok,pharma_qc-003-006,% area,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-pharma_qc-hplc-assay-01-degradant-total,0.34,2026-02-16T20:15:00Z,Degradant Total,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-03-A,ok,pharma_qc-003-007,% area,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-pharma_qc-hplc-assay-01-degradant-total,0.468,2026-02-16T22:15:00Z,Degradant Total,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-03-A,ok,pharma_qc-003-008,% area,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-pharma_qc-hplc-assay-01-degradant-total,0.336,2026-02-17T00:15:00Z,Degradant Total,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-03-A,ok,pharma_qc-003-009,% area,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-pharma_qc-hplc-assay-01-degradant-total,0.472,2026-02-17T02:15:00Z,Degradant Total,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-03-A,ok,pharma_qc-003-010,% area,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-pharma_qc-hplc-assay-01-degradant-total,0.332,2026-02-17T04:15:00Z,Degradant Total,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-03-A,ok,pharma_qc-003-011,% area,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-pharma_qc-hplc-assay-01-degradant-total,0.476,2026-02-17T06:15:00Z,Degradant Total,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-03-A,ok,pharma_qc-003-012,% area,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-pharma_qc-hplc-assay-01-degradant-total,0.328,2026-02-17T08:15:00Z,Degradant Total,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-03-A,ok,pharma_qc-003-013,% area,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-pharma_qc-hplc-assay-01-degradant-total,0.468,2026-02-17T10:15:00Z,Degradant Total,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-03-A,ok,pharma_qc-003-014,% area,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-pharma_qc-hplc-assay-01-degradant-total,0.336,2026-02-17T12:15:00Z,Degradant Total,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-03-A,ok,pharma_qc-003-015,% area,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-pharma_qc-hplc-assay-01-degradant-total,0.472,2026-02-17T14:15:00Z,Degradant Total,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-03-B,ok,pharma_qc-003-016,% area,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-pharma_qc-hplc-assay-01-degradant-total,0.332,2026-02-17T16:15:00Z,Degradant Total,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-03-B,ok,pharma_qc-003-017,% area,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-pharma_qc-hplc-assay-01-degradant-total,0.464,2026-02-17T18:15:00Z,Degradant Total,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-03-B,ok,pharma_qc-003-018,% area,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-pharma_qc-hplc-assay-01-degradant-total,0.34,2026-02-17T20:15:00Z,Degradant Total,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-03-B,ok,pharma_qc-003-019,% area,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-pharma_qc-hplc-assay-01-degradant-total,0.456,2026-02-17T22:15:00Z,Degradant Total,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-03-B,ok,pharma_qc-003-020,% area,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-pharma_qc-hplc-assay-01-degradant-total,0.348,2026-02-18T00:15:00Z,Degradant Total,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-03-B,ok,pharma_qc-003-021,% area,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-pharma_qc-hplc-assay-01-degradant-total,0.448,2026-02-18T02:15:00Z,Degradant Total,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-03-B,ok,pharma_qc-003-022,% area,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-pharma_qc-hplc-assay-01-degradant-total,0.356,2026-02-18T04:15:00Z,Degradant Total,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-03-B,ok,pharma_qc-003-023,% area,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-pharma_qc-hplc-assay-01-degradant-total,0.432,2026-02-18T06:15:00Z,Degradant Total,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-03-B,ok,pharma_qc-003-024,% area,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-pharma_qc-hplc-assay-01-degradant-total,0.372,2026-02-18T08:15:00Z,Degradant Total,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-03-B,ok,pharma_qc-003-025,% area,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-pharma_qc-hplc-assay-01-related-substance-a,0.12,2026-02-16T08:20:00Z,Related Substance A,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-04-A,ok,pharma_qc-004-001,% area,[],manual,synthetic demo upward step after lot change
demo-pharma_qc-hplc-assay-01-related-substance-a,0.122,2026-02-16T10:20:00Z,Related Substance A,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-04-A,ok,pharma_qc-004-002,% area,[],manual,synthetic demo upward step after lot change
demo-pharma_qc-hplc-assay-01-related-substance-a,0.118,2026-02-16T12:20:00Z,Related Substance A,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-04-A,ok,pharma_qc-004-003,% area,[],manual,synthetic demo upward step after lot change
demo-pharma_qc-hplc-assay-01-related-substance-a,0.12,2026-02-16T14:20:00Z,Related Substance A,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-04-A,ok,pharma_qc-004-004,% area,[],manual,synthetic demo upward step after lot change
demo-pharma_qc-hplc-assay-01-related-substance-a,0.124,2026-02-16T16:20:00Z,Related Substance A,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-04-A,ok,pharma_qc-004-005,% area,[],manual,synthetic demo upward step after lot change
demo-pharma_qc-hplc-assay-01-related-substance-a,0.122,2026-02-16T18:20:00Z,Related Substance A,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-04-A,ok,pharma_qc-004-006,% area,[],manual,synthetic demo upward step after lot change
demo-pharma_qc-hplc-assay-01-related-substance-a,0.118,2026-02-16T20:20:00Z,Related Substance A,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-04-A,ok,pharma_qc-004-007,% area,[],manual,synthetic demo upward step after lot change
demo-pharma_qc-hplc-assay-01-related-substance-a,0.12,2026-02-16T22:20:00Z,Related Substance A,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-04-A,ok,pharma_qc-004-008,% area,[],manual,synthetic demo upward step after lot change
demo-pharma_qc-hplc-assay-01-related-substance-a,0.122,2026-02-17T00:20:00Z,Related Substance A,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-04-A,ok,pharma_qc-004-009,% area,[],manual,synthetic demo upward step after lot change
demo-pharma_qc-hplc-assay-01-related-substance-a,0.118,2026-02-17T02:20:00Z,Related Substance A,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-04-A,ok,pharma_qc-004-010,% area,[],manual,synthetic demo upward step after lot change
demo-pharma_qc-hplc-assay-01-related-substance-a,0.12,2026-02-17T04:20:00Z,Related Substance A,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-04-A,ok,pharma_qc-004-011,% area,[],manual,synthetic demo upward step after lot change
demo-pharma_qc-hplc-assay-01-related-substance-a,0.124,2026-02-17T06:20:00Z,Related Substance A,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-04-A,ok,pharma_qc-004-012,% area,[],manual,synthetic demo upward step after lot change
demo-pharma_qc-hplc-assay-01-related-substance-a,0.122,2026-02-17T08:20:00Z,Related Substance A,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-04-A,ok,pharma_qc-004-013,% area,[],manual,synthetic demo upward step after lot change
demo-pharma_qc-hplc-assay-01-related-substance-a,0.12,2026-02-17T10:20:00Z,Related Substance A,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-04-A,ok,pharma_qc-004-014,% area,[],manual,synthetic demo upward step after lot change
demo-pharma_qc-hplc-assay-01-related-substance-a,0.118,2026-02-17T12:20:00Z,Related Substance A,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-1,PHA-04-A,ok,pharma_qc-004-015,% area,[],manual,synthetic demo upward step after lot change
demo-pharma_qc-hplc-assay-01-related-substance-a,0.144,2026-02-17T14:20:00Z,Related Substance A,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-04-B,ok,pharma_qc-004-016,% area,[],manual,synthetic demo upward step after lot change
demo-pharma_qc-hplc-assay-01-related-substance-a,0.148,2026-02-17T16:20:00Z,Related Substance A,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-04-B,ok,pharma_qc-004-017,% area,[],manual,synthetic demo upward step after lot change
demo-pharma_qc-hplc-assay-01-related-substance-a,0.15,2026-02-17T18:20:00Z,Related Substance A,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-04-B,ok,pharma_qc-004-018,% area,[],manual,synthetic demo upward step after lot change
demo-pharma_qc-hplc-assay-01-related-substance-a,0.148,2026-02-17T20:20:00Z,Related Substance A,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-04-B,ok,pharma_qc-004-019,% area,[],manual,synthetic demo upward step after lot change
demo-pharma_qc-hplc-assay-01-related-substance-a,0.152,2026-02-17T22:20:00Z,Related Substance A,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-04-B,ok,pharma_qc-004-020,% area,[],manual,synthetic demo upward step after lot change
demo-pharma_qc-hplc-assay-01-related-substance-a,0.15,2026-02-18T00:20:00Z,Related Substance A,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-04-B,ok,pharma_qc-004-021,% area,[],manual,synthetic demo upward step after lot change
demo-pharma_qc-hplc-assay-01-related-substance-a,0.148,2026-02-18T02:20:00Z,Related Substance A,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-04-B,ok,pharma_qc-004-022,% area,[],manual,synthetic demo upward step after lot change
demo-pharma_qc-hplc-assay-01-related-substance-a,0.152,2026-02-18T04:20:00Z,Related Substance A,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-04-B,ok,pharma_qc-004-023,% area,[],manual,synthetic demo upward step after lot change
demo-pharma_qc-hplc-assay-01-related-substance-a,0.15,2026-02-18T06:20:00Z,Related Substance A,Impurity QC,HPLC Assay-01,HPLC Assay,pharma_qc-demo,PHA-RG-2,PHA-04-B,ok,pharma_qc-004-024,% area,[],manual,synthetic demo upward step after lot change
