stream_id,result_value,timestamp,analyte,qc_level,instrument_id,method_id,operator_id,reagent_lot,control_material_lot,calibration_status,run_id,units,flags,entry_source,comments
d86-optidist-od1-50pct,156.2,2026-01-07T12:05:00Z,D86 50% Recovered,Distillation QC,OptiDist OD-1,ASTM D86,kiosk-tech,D86-RL-A,D86-STD-A,ok,d86-od1-50-003,deg C,[],manual,D86 kiosk baseline
d86-optidist-od1-50pct,159.9,2026-01-07T14:05:00Z,D86 50% Recovered,Distillation QC,OptiDist OD-1,ASTM D86,kiosk-tech,D86-RL-A,D86-STD-A,ok,d86-od1-50-004,deg C,[],manual,D86 kiosk high warning
d86-optidist-od1-50pct,160.2,2026-01-08T08:05:00Z,D86 50% Recovered,Distillation QC,OptiDist OD-1,ASTM D86,kiosk-tech,D86-RL-A,D86-STD-A,ok,d86-od1-50-005,deg C,[],manual,D86 kiosk consecutive high warning
d86-optidist-od1-50pct,161.8,2026-01-08T10:05:00Z,D86 50% Recovered,Distillation QC,OptiDist OD-1,ASTM D86,kiosk-tech,D86-RL-A,D86-STD-A,ok,d86-od1-50-006,deg C,[],manual,D86 kiosk high action
d86-optidist-od1-50pct,156.4,2026-01-08T12:05:00Z,D86 50% Recovered,Distillation QC,OptiDist OD-1,ASTM D86,kiosk-tech,D86-RL-B,D86-STD-B,ok,d86-od1-50-007,deg C,[],manual,D86 kiosk lot B recovery
d86-optidist-od1-50pct,156.0,2026-01-08T14:05:00Z,D86 50% Recovered,Distillation QC,OptiDist OD-1,ASTM D86,kiosk-tech,D86-RL-B,D86-STD-B,ok,d86-od1-50-008,deg C,[],manual,D86 kiosk lot B recovery
d86-optidist-od1-fbp,200.6,2026-01-07T08:10:00Z,D86 FBP,Distillation QC,OptiDist OD-1,ASTM D86,kiosk-tech,D86-RL-A,D86-STD-A,ok,d86-od1-fbp-001,deg C,[],manual,D86 kiosk baseline
d86-optidist-od1-fbp,201.1,2026-01-07T10:10:00Z,D86 FBP,Distillation QC,OptiDist OD-1,ASTM D86,kiosk-tech,D86-RL-A,D86-STD-A,ok,d86-od1-fbp-002,deg C,[],manual,D86 kiosk baseline
d86-optidist-od1-fbp,201.4,2026-01-07T12:10:00Z,D86 FBP,Distillation QC,OptiDist OD-1,ASTM D86,kiosk-tech,D86-RL-A,D86-STD-A,ok,d86-od1-fbp-003,deg C,[],manual,D86 kiosk baseline
d86-optidist-od1-fbp,206.3,2026-01-07T14:10:00Z,D86 FBP,Distillation QC,OptiDist OD-1,ASTM D86,kiosk-tech,D86-RL-A,D86-STD-A,ok,d86-od1-fbp-004,deg C,[],manual,D86 kiosk high warning
d86-optidist-od1-fbp,206.7,2026-01-08T08:10:00Z,D86 FBP,Distillation QC,OptiDist OD-1,ASTM D86,kiosk-tech,D86-RL-A,D86-STD-A,ok,d86-od1-fbp-005,deg C,[],manual,D86 kiosk consecutive high warning
d86-optidist-od1-fbp,209.0,2026-01-08T10:10:00Z,D86 FBP,Distillation QC,OptiDist OD-1,ASTM D86,kiosk-tech,D86-RL-A,D86-STD-A,ok,d86-od1-fbp-006,deg C,[],manual,D86 kiosk high action
d86-optidist-od1-fbp,201.9,2026-01-08T12:10:00Z,D86 FBP,Distillation QC,OptiDist OD-1,ASTM D86,kiosk-tech,D86-RL-B,D86-STD-B,ok,d86-od1-fbp-007,deg C,[],manual,D86 kiosk lot B recovery
d86-optidist-od1-fbp,201.3,2026-01-08T14:10:00Z,D86 FBP,Distillation QC,OptiDist OD-1,ASTM D86,kiosk-tech,D86-RL-B,D86-STD-B,ok,d86-od1-fbp-008,deg C,[],manual,D86 kiosk lot B recovery
d86-optidist-od2-ibp,94.2,2026-01-07T08:15:00Z,D86 IBP,Distillation QC,OptiDist OD-2,ASTM D86,kiosk-tech,D86-RL-C,D86-STD-A,ok,d86-od2-ibp-001,deg C,[],manual,D86 kiosk baseline
d86-optidist-od2-ibp,93.8,2026-01-07T10:15:00Z,D86 IBP,Distillation QC,OptiDist OD-2,ASTM D86,kiosk-tech,D86-RL-C,D86-STD-A,ok,d86-od2-ibp-002,deg C,[],manual,D86 kiosk baseline
d86-optidist-od2-ibp,94.1,2026-01-07T12:15:00Z,D86 IBP,Distillation QC,OptiDist OD-2,ASTM D86,kiosk-tech,D86-RL-C,D86-STD-A,ok,d86-od2-ibp-003,deg C,[],manual,D86 kiosk baseline
d86-optidist-od2-ibp,91.2,2026-01-07T14:15:00Z,D86 IBP,Distillation QC,OptiDist OD-2,ASTM D86,kiosk-tech,D86-RL-C,D86-STD-A,ok,d86-od2-ibp-004,deg C,[],manual,D86 kiosk low warning
d86-optidist-od2-ibp,91.1,2026-01-08T08:15:00Z,D86 IBP,Distillation QC,OptiDist OD-2,ASTM D86,kiosk-tech,D86-RL-C,D86-STD-A,ok,d86-od2-ibp-005,deg C,[],manual,D86 kiosk consecutive low warning
d86-optidist-od2-ibp,89.8,2026-01-08T10:15:00Z,D86 IBP,Distillation QC,OptiDist OD-2,ASTM D86,kiosk-tech,D86-RL-C,D86-STD-A,ok,d86-od2-ibp-006,deg C,[],manual,D86 kiosk low action
d86-optidist-od2-ibp,94.0,2026-01-08T12:15:00Z,D86 IBP,Distillation QC,OptiDist OD-2,ASTM D86,kiosk-tech,D86-RL-D,D86-STD-B,ok,d86-od2-ibp-007,deg C,[],manual,D86 kiosk lot B recovery
d86-optidist-od2-ibp,94.3,2026-01-08T14:15:00Z,D86 IBP,Distillation QC,OptiDist OD-2,ASTM D86,kiosk-tech,D86-RL-D,D86-STD-B,ok,d86-od2-ibp-008,deg C,[],manual,D86 kiosk lot B recovery
d86-optidist-od2-50pct,157.1,2026-01-07T08:20:00Z,D86 50% Recovered,Distillation QC,OptiDist OD-2,ASTM D86,kiosk-tech,D86-RL-C,D86-STD-A,ok,d86-od2-50-001,deg C,[],manual,D86 kiosk baseline
d86-optidist-od2-50pct,156.8,2026-01-07T10:20:00Z,D86 50% Recovered,Distillation QC,OptiDist OD-2,ASTM D86,kiosk-tech,D86-RL-C,D86-STD-A,ok,d86-od2-50-002,deg C,[],manual,D86 kiosk baseline
d86-optidist-od2-50pct,156.9,2026-01-07T12:20:00Z,D86 50% Recovered,Distillation QC,OptiDist OD-2,ASTM D86,kiosk-tech,D86-RL-C,D86-STD-A,ok,d86-od2-50-003,deg C,[],manual,D86 kiosk baseline
d86-optidist-od2-50pct,152.8,2026-01-07T14:20:00Z,D86 50% Recovered,Distillation QC,OptiDist OD-2,ASTM D86,kiosk-tech,D86-RL-C,D86-STD-A,ok,d86-od2-50-004,deg C,[],manual,D86 kiosk low warning
d86-optidist-od2-50pct,152.7,2026-01-08T08:20:00Z,D86 50% Recovered,Distillation QC,OptiDist OD-2,ASTM D86,kiosk-tech,D86-RL-C,D86-STD-A,ok,d86-od2-50-005,deg C,[],manual,D86 kiosk consecutive low warning
d86-optidist-od2-50pct,150.5,2026-01-08T10:20:00Z,D86 50% Recovered,Distillation QC,OptiDist OD-2,ASTM D86,kiosk-tech,D86-RL-C,D86-STD-A,ok,d86-od2-50-006,deg C,[],manual,D86 kiosk low action
d86-optidist-od2-50pct,157.3,2026-01-08T12:20:00Z,D86 50% Recovered,Distillation QC,OptiDist OD-2,ASTM D86,kiosk-tech,D86-RL-D,D86-STD-B,ok,d86-od2-50-007,deg C,[],manual,D86 kiosk lot B recovery
d86-optidist-od2-50pct,157.0,2026-01-08T14:20:00Z,D86 50% Recovered,Distillation QC,OptiDist OD-2,ASTM D86,kiosk-tech,D86-RL-D,D86-STD-B,ok,d86-od2-50-008,deg C,[],manual,D86 kiosk lot B recovery
d86-optidist-od2-fbp,203.2,2026-01-07T08:25:00Z,D86 FBP,Distillation QC,OptiDist OD-2,ASTM D86,kiosk-tech,D86-RL-C,D86-STD-A,ok,d86-od2-fbp-001,deg C,[],manual,D86 kiosk baseline
d86-optidist-od2-fbp,202.7,2026-01-07T10:25:00Z,D86 FBP,Distillation QC,OptiDist OD-2,ASTM D86,kiosk-tech,D86-RL-C,D86-STD-A,ok,d86-od2-fbp-002,deg C,[],manual,D86 kiosk baseline
d86-optidist-od2-fbp,203.0,2026-01-07T12:25:00Z,D86 FBP,Distillation QC,OptiDist OD-2,ASTM D86,kiosk-tech,D86-RL-C,D86-STD-A,ok,d86-od2-fbp-003,deg C,[],manual,D86 kiosk baseline
d86-optidist-od2-fbp,197.1,2026-01-07T14:25:00Z,D86 FBP,Distillation QC,OptiDist OD-2,ASTM D86,kiosk-tech,D86-RL-C,D86-STD-A,ok,d86-od2-fbp-004,deg C,[],manual,D86 kiosk low warning
d86-optidist-od2-fbp,196.8,2026-01-08T08:25:00Z,D86 FBP,Distillation QC,OptiDist OD-2,ASTM D86,kiosk-tech,D86-RL-C,D86-STD-A,ok,d86-od2-fbp-005,deg C,[],manual,D86 kiosk consecutive low warning
d86-optidist-od2-fbp,194.4,2026-01-08T10:25:00Z,D86 FBP,Distillation QC,OptiDist OD-2,ASTM D86,kiosk-tech,D86-RL-C,D86-STD-A,ok,d86-od2-fbp-006,deg C,[],manual,D86 kiosk low action
d86-optidist-od2-fbp,203.5,2026-01-08T12:25:00Z,D86 FBP,Distillation QC,OptiDist OD-2,ASTM D86,kiosk-tech,D86-RL-D,D86-STD-B,ok,d86-od2-fbp-007,deg C,[],manual,D86 kiosk lot B recovery
d86-optidist-od2-fbp,202.9,2026-01-08T14:25:00Z,D86 FBP,Distillation QC,OptiDist OD-2,ASTM D86,kiosk-tech,D86-RL-D,D86-STD-B,ok,d86-od2-fbp-008,deg C,[],manual,D86 kiosk lot B recovery
