stream_id,result_value,timestamp,analyte,qc_level,instrument_id,method_id,operator_id,reagent_lot,control_material_lot,calibration_status,run_id,units,flags,entry_source,comments
demo-steel_metals-oes-spark-01-carbon,0.18,2026-02-25T06:05:00Z,Carbon,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-01-B,ok,steel_metals-001-024,% mass,[],manual,synthetic demo single high action outlier
demo-steel_metals-oes-spark-01-carbon,0.1812,2026-02-25T08:05:00Z,Carbon,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-01-B,ok,steel_metals-001-025,% mass,[],manual,synthetic demo single high action outlier
demo-steel_metals-oes-spark-01-manganese,1.25,2026-02-23T08:10:00Z,Manganese,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-02-A,ok,steel_metals-002-001,% mass,[],manual,synthetic demo stable baseline
demo-steel_metals-oes-spark-01-manganese,1.2525,2026-02-23T10:10:00Z,Manganese,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-02-A,ok,steel_metals-002-002,% mass,[],manual,synthetic demo stable baseline
demo-steel_metals-oes-spark-01-manganese,1.2475,2026-02-23T12:10:00Z,Manganese,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-02-A,ok,steel_metals-002-003,% mass,[],manual,synthetic demo stable baseline
demo-steel_metals-oes-spark-01-manganese,1.255,2026-02-23T14:10:00Z,Manganese,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-02-A,ok,steel_metals-002-004,% mass,[],manual,synthetic demo stable baseline
demo-steel_metals-oes-spark-01-manganese,1.245,2026-02-23T16:10:00Z,Manganese,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-02-A,ok,steel_metals-002-005,% mass,[],manual,synthetic demo stable baseline
demo-steel_metals-oes-spark-01-manganese,1.2525,2026-02-23T18:10:00Z,Manganese,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-02-A,ok,steel_metals-002-006,% mass,[],manual,synthetic demo stable baseline
demo-steel_metals-oes-spark-01-manganese,1.25,2026-02-23T20:10:00Z,Manganese,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-02-A,ok,steel_metals-002-007,% mass,[],manual,synthetic demo stable baseline
demo-steel_metals-oes-spark-01-manganese,1.2475,2026-02-23T22:10:00Z,Manganese,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-02-A,ok,steel_metals-002-008,% mass,[],manual,synthetic demo stable baseline
demo-steel_metals-oes-spark-01-manganese,1.255,2026-02-24T00:10:00Z,Manganese,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-02-A,ok,steel_metals-002-009,% mass,[],manual,synthetic demo stable baseline
demo-steel_metals-oes-spark-01-manganese,1.2525,2026-02-24T02:10:00Z,Manganese,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-02-A,ok,steel_metals-002-010,% mass,[],manual,synthetic demo stable baseline
demo-steel_metals-oes-spark-01-manganese,1.245,2026-02-24T04:10:00Z,Manganese,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-02-A,ok,steel_metals-002-011,% mass,[],manual,synthetic demo stable baseline
demo-steel_metals-oes-spark-01-manganese,1.25,2026-02-24T06:10:00Z,Manganese,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-02-A,ok,steel_metals-002-012,% mass,[],manual,synthetic demo stable baseline
demo-steel_metals-oes-spark-01-manganese,1.2525,2026-02-24T08:10:00Z,Manganese,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-02-A,ok,steel_metals-002-013,% mass,[],manual,synthetic demo stable baseline
demo-steel_metals-oes-spark-01-manganese,1.2475,2026-02-24T10:10:00Z,Manganese,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-02-A,ok,steel_metals-002-014,% mass,[],manual,synthetic demo stable baseline
demo-steel_metals-oes-spark-01-manganese,1.25,2026-02-24T12:10:00Z,Manganese,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-02-A,ok,steel_metals-002-015,% mass,[],manual,synthetic demo stable baseline
demo-steel_metals-oes-spark-01-manganese,1.255,2026-02-24T14:10:00Z,Manganese,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-02-B,ok,steel_metals-002-016,% mass,[],manual,synthetic demo stable baseline
demo-steel_metals-oes-spark-01-manganese,1.245,2026-02-24T16:10:00Z,Manganese,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-02-B,ok,steel_metals-002-017,% mass,[],manual,synthetic demo stable baseline
demo-steel_metals-oes-spark-01-manganese,1.2525,2026-02-24T18:10:00Z,Manganese,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-02-B,ok,steel_metals-002-018,% mass,[],manual,synthetic demo stable baseline
demo-steel_metals-oes-spark-01-manganese,1.25,2026-02-24T20:10:00Z,Manganese,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-02-B,ok,steel_metals-002-019,% mass,[],manual,synthetic demo stable baseline
demo-steel_metals-oes-spark-01-manganese,1.2475,2026-02-24T22:10:00Z,Manganese,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-02-B,ok,steel_metals-002-020,% mass,[],manual,synthetic demo stable baseline
demo-steel_metals-oes-spark-01-manganese,1.2525,2026-02-25T00:10:00Z,Manganese,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-02-B,ok,steel_metals-002-021,% mass,[],manual,synthetic demo stable baseline
demo-steel_metals-oes-spark-01-manganese,1.25,2026-02-25T02:10:00Z,Manganese,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-02-B,ok,steel_metals-002-022,% mass,[],manual,synthetic demo stable baseline
demo-steel_metals-oes-spark-01-manganese,1.245,2026-02-25T04:10:00Z,Manganese,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-02-B,ok,steel_metals-002-023,% mass,[],manual,synthetic demo stable baseline
demo-steel_metals-oes-spark-01-manganese,1.255,2026-02-25T06:10:00Z,Manganese,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-02-B,ok,steel_metals-002-024,% mass,[],manual,synthetic demo stable baseline
demo-steel_metals-oes-spark-01-manganese,1.25,2026-02-25T08:10:00Z,Manganese,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-02-B,ok,steel_metals-002-025,% mass,[],manual,synthetic demo stable baseline
demo-steel_metals-oes-spark-01-silicon,0.28,2026-02-23T08:15:00Z,Silicon,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-03-A,ok,steel_metals-003-001,% mass,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-steel_metals-oes-spark-01-silicon,0.294,2026-02-23T10:15:00Z,Silicon,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-03-A,ok,steel_metals-003-002,% mass,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-steel_metals-oes-spark-01-silicon,0.267,2026-02-23T12:15:00Z,Silicon,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-03-A,ok,steel_metals-003-003,% mass,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-steel_metals-oes-spark-01-silicon,0.295,2026-02-23T14:15:00Z,Silicon,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-03-A,ok,steel_metals-003-004,% mass,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-steel_metals-oes-spark-01-silicon,0.266,2026-02-23T16:15:00Z,Silicon,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-03-A,ok,steel_metals-003-005,% mass,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-steel_metals-oes-spark-01-silicon,0.296,2026-02-23T18:15:00Z,Silicon,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-03-A,ok,steel_metals-003-006,% mass,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-steel_metals-oes-spark-01-silicon,0.265,2026-02-23T20:15:00Z,Silicon,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-03-A,ok,steel_metals-003-007,% mass,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-steel_metals-oes-spark-01-silicon,0.297,2026-02-23T22:15:00Z,Silicon,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-03-A,ok,steel_metals-003-008,% mass,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-steel_metals-oes-spark-01-silicon,0.264,2026-02-24T00:15:00Z,Silicon,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-03-A,ok,steel_metals-003-009,% mass,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-steel_metals-oes-spark-01-silicon,0.298,2026-02-24T02:15:00Z,Silicon,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-03-A,ok,steel_metals-003-010,% mass,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-steel_metals-oes-spark-01-silicon,0.263,2026-02-24T04:15:00Z,Silicon,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-03-A,ok,steel_metals-003-011,% mass,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-steel_metals-oes-spark-01-silicon,0.299,2026-02-24T06:15:00Z,Silicon,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-03-A,ok,steel_metals-003-012,% mass,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-steel_metals-oes-spark-01-silicon,0.262,2026-02-24T08:15:00Z,Silicon,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-03-A,ok,steel_metals-003-013,% mass,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-steel_metals-oes-spark-01-silicon,0.297,2026-02-24T10:15:00Z,Silicon,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-03-A,ok,steel_metals-003-014,% mass,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-steel_metals-oes-spark-01-silicon,0.264,2026-02-24T12:15:00Z,Silicon,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-03-A,ok,steel_metals-003-015,% mass,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-steel_metals-oes-spark-01-silicon,0.298,2026-02-24T14:15:00Z,Silicon,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-03-B,ok,steel_metals-003-016,% mass,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-steel_metals-oes-spark-01-silicon,0.263,2026-02-24T16:15:00Z,Silicon,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-03-B,ok,steel_metals-003-017,% mass,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-steel_metals-oes-spark-01-silicon,0.296,2026-02-24T18:15:00Z,Silicon,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-03-B,ok,steel_metals-003-018,% mass,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-steel_metals-oes-spark-01-silicon,0.265,2026-02-24T20:15:00Z,Silicon,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-03-B,ok,steel_metals-003-019,% mass,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-steel_metals-oes-spark-01-silicon,0.294,2026-02-24T22:15:00Z,Silicon,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-03-B,ok,steel_metals-003-020,% mass,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-steel_metals-oes-spark-01-silicon,0.267,2026-02-25T00:15:00Z,Silicon,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-03-B,ok,steel_metals-003-021,% mass,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-steel_metals-oes-spark-01-silicon,0.292,2026-02-25T02:15:00Z,Silicon,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-03-B,ok,steel_metals-003-022,% mass,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-steel_metals-oes-spark-01-silicon,0.269,2026-02-25T04:15:00Z,Silicon,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-03-B,ok,steel_metals-003-023,% mass,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-steel_metals-oes-spark-01-silicon,0.288,2026-02-25T06:15:00Z,Silicon,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-03-B,ok,steel_metals-003-024,% mass,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-steel_metals-oes-spark-01-silicon,0.273,2026-02-25T08:15:00Z,Silicon,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-03-B,ok,steel_metals-003-025,% mass,[],manual,synthetic demo high scatter with low Bayesian confidence
demo-steel_metals-oes-spark-01-chromium,0.85,2026-02-23T08:20:00Z,Chromium,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-04-A,ok,steel_metals-004-001,% mass,[],manual,synthetic demo upward step after lot change
demo-steel_metals-oes-spark-01-chromium,0.852,2026-02-23T10:20:00Z,Chromium,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-04-A,ok,steel_metals-004-002,% mass,[],manual,synthetic demo upward step after lot change
demo-steel_metals-oes-spark-01-chromium,0.848,2026-02-23T12:20:00Z,Chromium,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-04-A,ok,steel_metals-004-003,% mass,[],manual,synthetic demo upward step after lot change
demo-steel_metals-oes-spark-01-chromium,0.85,2026-02-23T14:20:00Z,Chromium,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-04-A,ok,steel_metals-004-004,% mass,[],manual,synthetic demo upward step after lot change
demo-steel_metals-oes-spark-01-chromium,0.854,2026-02-23T16:20:00Z,Chromium,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-04-A,ok,steel_metals-004-005,% mass,[],manual,synthetic demo upward step after lot change
demo-steel_metals-oes-spark-01-chromium,0.852,2026-02-23T18:20:00Z,Chromium,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-04-A,ok,steel_metals-004-006,% mass,[],manual,synthetic demo upward step after lot change
demo-steel_metals-oes-spark-01-chromium,0.848,2026-02-23T20:20:00Z,Chromium,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-04-A,ok,steel_metals-004-007,% mass,[],manual,synthetic demo upward step after lot change
demo-steel_metals-oes-spark-01-chromium,0.85,2026-02-23T22:20:00Z,Chromium,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-04-A,ok,steel_metals-004-008,% mass,[],manual,synthetic demo upward step after lot change
demo-steel_metals-oes-spark-01-chromium,0.852,2026-02-24T00:20:00Z,Chromium,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-04-A,ok,steel_metals-004-009,% mass,[],manual,synthetic demo upward step after lot change
demo-steel_metals-oes-spark-01-chromium,0.848,2026-02-24T02:20:00Z,Chromium,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-04-A,ok,steel_metals-004-010,% mass,[],manual,synthetic demo upward step after lot change
demo-steel_metals-oes-spark-01-chromium,0.85,2026-02-24T04:20:00Z,Chromium,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-04-A,ok,steel_metals-004-011,% mass,[],manual,synthetic demo upward step after lot change
demo-steel_metals-oes-spark-01-chromium,0.854,2026-02-24T06:20:00Z,Chromium,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-04-A,ok,steel_metals-004-012,% mass,[],manual,synthetic demo upward step after lot change
demo-steel_metals-oes-spark-01-chromium,0.852,2026-02-24T08:20:00Z,Chromium,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-04-A,ok,steel_metals-004-013,% mass,[],manual,synthetic demo upward step after lot change
demo-steel_metals-oes-spark-01-chromium,0.85,2026-02-24T10:20:00Z,Chromium,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-04-A,ok,steel_metals-004-014,% mass,[],manual,synthetic demo upward step after lot change
demo-steel_metals-oes-spark-01-chromium,0.848,2026-02-24T12:20:00Z,Chromium,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-04-A,ok,steel_metals-004-015,% mass,[],manual,synthetic demo upward step after lot change
demo-steel_metals-oes-spark-01-chromium,0.874,2026-02-24T14:20:00Z,Chromium,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-04-B,ok,steel_metals-004-016,% mass,[],manual,synthetic demo upward step after lot change
demo-steel_metals-oes-spark-01-chromium,0.878,2026-02-24T16:20:00Z,Chromium,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-04-B,ok,steel_metals-004-017,% mass,[],manual,synthetic demo upward step after lot change
demo-steel_metals-oes-spark-01-chromium,0.88,2026-02-24T18:20:00Z,Chromium,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-04-B,ok,steel_metals-004-018,% mass,[],manual,synthetic demo upward step after lot change
demo-steel_metals-oes-spark-01-chromium,0.878,2026-02-24T20:20:00Z,Chromium,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-04-B,ok,steel_metals-004-019,% mass,[],manual,synthetic demo upward step after lot change
demo-steel_metals-oes-spark-01-chromium,0.882,2026-02-24T22:20:00Z,Chromium,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-04-B,ok,steel_metals-004-020,% mass,[],manual,synthetic demo upward step after lot change
demo-steel_metals-oes-spark-01-chromium,0.88,2026-02-25T00:20:00Z,Chromium,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-04-B,ok,steel_metals-004-021,% mass,[],manual,synthetic demo upward step after lot change
demo-steel_metals-oes-spark-01-chromium,0.878,2026-02-25T02:20:00Z,Chromium,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-04-B,ok,steel_metals-004-022,% mass,[],manual,synthetic demo upward step after lot change
demo-steel_metals-oes-spark-01-chromium,0.882,2026-02-25T04:20:00Z,Chromium,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-04-B,ok,steel_metals-004-023,% mass,[],manual,synthetic demo upward step after lot change
demo-steel_metals-oes-spark-01-chromium,0.88,2026-02-25T06:20:00Z,Chromium,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-04-B,ok,steel_metals-004-024,% mass,[],manual,synthetic demo upward step after lot change
demo-steel_metals-oes-spark-01-chromium,0.878,2026-02-25T08:20:00Z,Chromium,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-2,STE-04-B,ok,steel_metals-004-025,% mass,[],manual,synthetic demo upward step after lot change
demo-steel_metals-oes-spark-01-nickel,0.35,2026-02-23T08:25:00Z,Nickel,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-05-A,ok,steel_metals-005-001,% mass,[],manual,synthetic demo slow high drift
demo-steel_metals-oes-spark-01-nickel,0.3515,2026-02-23T10:25:00Z,Nickel,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-05-A,ok,steel_metals-005-002,% mass,[],manual,synthetic demo slow high drift
demo-steel_metals-oes-spark-01-nickel,0.3545,2026-02-23T12:25:00Z,Nickel,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-05-A,ok,steel_metals-005-003,% mass,[],manual,synthetic demo slow high drift
demo-steel_metals-oes-spark-01-nickel,0.3575,2026-02-23T14:25:00Z,Nickel,Heat chemistry QC,OES Spark-01,OES Chemistry,steel_metals-demo,STE-RG-1,STE-05-A,ok,steel_metals-005-004,% mass,[],manual,synthetic demo slow high drift
